0.6125547383393389,-3.141592653589793
9.980164174804127e-11,-3.121592653589793
9.843449592590332e-11,-3.101592653589793
9.999694824218751e-11,-3.081592653589793
9.999694828633323e-11,-3.061592653589793
9.687204360961914e-11,-3.041592653589793
8.749732971191406e-11,-3.021592653589793
9.999694829093836e-11,-3.001592653589793
9.999694828267949e-11,-2.981592653589793
9.374713897705077e-11,-2.961592653589793
9.999694824218751e-11,-2.941592653589793
9.999694824218751e-11,-2.921592653589793
9.999694824218751e-11,-2.901592653589793
9.999694830132785e-11,-2.8815926535897933
9.999694828028422e-11,-2.861592653589793
9.999084503278176e-11,-2.8415926535897933
9.999694830143433e-11,-2.8215926535897933
9.999694824218751e-11,-2.8015926535897933
9.999389662044493e-11,-2.7815926535897932
9.999694824218751e-11,-2.7615926535897932
9.999694824218751e-11,-2.741592653589793
9.999694824218751e-11,-2.721592653589793
9.687204362889663e-11,-2.701592653589793
9.960633516311645e-11,-2.681592653589793
9.999694826652406e-11,-2.661592653589793
9.999694824218751e-11,-2.641592653589793
9.374713897705077e-11,-2.621592653589793
9.999694824218751e-11,-2.601592653589793
9.843449592590332e-11,-2.581592653589793
9.989929497241974e-11,-2.561592653589793
9.374713897705077e-11,-2.541592653589793
9.999694824218751e-11,-2.521592653589793
9.999694824218751e-11,-2.501592653589793
9.999694824218751e-11,-2.481592653589793
9.999694824218751e-11,-2.461592653589793
9.999694824218751e-11,-2.441592653589793
9.999694824218751e-11,-2.4215926535897934
9.999694824218751e-11,-2.401592653589793
9.999694824218751e-11,-2.3815926535897933
9.999694827641693e-11,-2.361592653589793
9.999694824218751e-11,-2.3415926535897933
9.999694824218751e-11,-2.321592653589793
9.999694824218751e-11,-2.3015926535897933
9.999694826210921e-11,-2.2815926535897932
9.374713901823617e-11,-2.2615926535897932
9.999694824218751e-11,-2.241592653589793
9.999694828597697e-11,-2.221592653589793
9.999694824218751e-11,-2.201592653589793
9.999694824218751e-11,-2.181592653589793
9.999694824218751e-11,-2.161592653589793
9.980164170265197e-11,-2.141592653589793
9.999694824218751e-11,-2.121592653589793
9.687204360961914e-11,-2.101592653589793
9.999694824218751e-11,-2.081592653589793
9.999694824218751e-11,-2.061592653589793
9.999694824218751e-11,-2.041592653589793
9.999694824218751e-11,-2.021592653589793
9.999694824218751e-11,-2.001592653589793
9.999694824218751e-11,-1.9815926535897932
9.999694824218751e-11,-1.9615926535897932
9.999694824218751e-11,-1.9415926535897932
9.374713900693199e-11,-1.9215926535897931
9.999694824218751e-11,-1.9015926535897931
9.999694824218751e-11,-1.881592653589793
9.999694824218751e-11,-1.861592653589793
9.999694824218751e-11,-1.841592653589793
9.999694824218751e-11,-1.821592653589793
9.999694824218751e-11,-1.801592653589793
9.999694824218751e-11,-1.781592653589793
9.999694824218751e-11,-1.761592653589793
9.999694824218751e-11,-1.741592653589793
9.999694824218751e-11,-1.7215926535897932
9.999694824218751e-11,-1.7015926535897932
9.999694824218751e-11,-1.6815926535897932
9.999694824218751e-11,-1.6615926535897931
9.999694824218751e-11,-1.6415926535897931
9.843449597863382e-11,-1.621592653589793
9.999694824218751e-11,-1.601592653589793
9.999694824218751e-11,-1.581592653589793
1.5783265697266025,-1.561592653589793
1.5946891182381746,-1.541592653589793
1.611048504436548,-1.521592653589793
1.6274025556238605,-1.501592653589793
1.6437490883611539,-1.481592653589793
1.660085904053082,-1.4615926535897932
1.6764107844824592,-1.4415926535897932
1.6927214872799135,-1.4215926535897931
1.7090157413136438,-1.4015926535897931
1.725291241984095,-1.381592653589793
1.741545646408233,-1.361592653589793
1.7577765684773523,-1.341592653589793
1.7739815737726112,-1.321592653589793
1.7901581743216342,-1.301592653589793
1.806303823179373,-1.281592653589793
1.8224159088159528,-1.261592653589793
1.8384917492938289,-1.241592653589793
1.8545285862161778,-1.2215926535897932
1.8705235784280654,-1.2015926535897932
1.8864737954515864,-1.1815926535897932
1.9023762106358844,-1.1615926535897931
1.9182276940026917,-1.1415926535897931
1.9340250047679917,-1.121592653589793
1.9497647835203353,-1.101592653589793
1.9654435440365643,-1.081592653589793
1.9810576647161129,-1.061592653589793
1.9966033796156382,-1.041592653589793
2.0120767690667813,-1.021592653589793
2.0274737498613313,-1.001592653589793
2.0427900649895863,-0.981592653589793
2.058021272920617,-0.961592653589793
2.0731627364158434,-0.9415926535897929
2.088209610871455,-0.9215926535897929
2.1031568321900074,-0.9015926535897929
2.1179991041874993,-0.8815926535897929
2.1327308855494773,-0.8615926535897929
2.147346376358462,-0.8415926535897928
2.1618395042254064,-0.8215926535897933
2.1762039100702566,-0.8015926535897933
2.1904329336113952,-0.7815926535897932
2.2045195986404824,-0.7615926535897932
2.2184565981794,-0.7415926535897932
2.2322362796384905,-0.7215926535897932
2.245850630121555,-0.7015926535897932
2.2592912620526633,-0.6815926535897932
2.272549399333195,-0.6615926535897931
2.2856158642747175,-0.6415926535897931
2.2984810655943506,-0.6215926535897931
2.3111349878039973,-0.6015926535897931
2.3235671823729094,-0.5815926535897931
2.335766761093898,-0.561592653589793
2.3477223921361885,-0.541592653589793
2.3594222993210985,-0.521592653589793
2.370854265208765,-0.501592653589793
2.382005638632397,-0.481592653589793
2.3928633473587335,-0.46159265358979296
2.403413916585249,-0.44159265358979294
2.4136434940026823,-0.4215926535897929
2.423537882150553,-0.4015926535897929
2.4330825787684,-0.3815926535897929
2.442262825790998,-0.36159265358979287
2.451063667546288,-0.34159265358979285
2.459470018585065,-0.3215926535897933
2.4674667413975064,-0.30159265358979326
2.4750387340506523,-0.28159265358979324
2.482171027512703,-0.2615926535897932
2.4888488921168648,-0.2415926535897932
2.4950579522658782,-0.2215926535897932
2.5007843080981815,-0.20159265358979317
2.506014662443124,-0.18159265358979315
2.5107364510040684,-0.16159265358979313
2.514937973347519,-0.14159265358979312
2.51860852196832,-0.1215926535897931
2.5217385064711793,-0.10159265358979308
2.524319569781471,-0.08159265358979306
2.526344693293776,-0.061592653589793045
2.5278082879987536,-0.04159265358979303
2.528706268903161,-0.02159265358979301
2.5290361104694226,-0.0015926535897929917
2.528796881334853,0.018407346410207026
2.5279892572011633,0.038407346410207044
2.5266155114785436,0.05840734641020706
2.524679483986267,0.07840734641020708
2.5221865287119836,0.0984073464102071
2.5191434422748733,0.11840734641020711
2.5155583752888884,0.13840734641020713
2.5114407292546503,0.15840734641020715
2.506801041905242,0.17840734641020717
2.501650864085799,0.19840734641020674
2.4960026312633294,0.21840734641020676
2.48986953265422,0.23840734641020678
2.483265380741888,0.2584073464102068
2.4762044836597012,0.2784073464102068
2.4687015225602438,0.29840734641020683
2.460771435706305,0.31840734641020685
2.4524293106248383,0.33840734641020687
2.44369028528173,0.3584073464102069
2.434569458878278,0.3784073464102069
2.425081812550505,0.3984073464102069
2.4152421399767654,0.41840734641020694
2.405064987670579,0.43840734641020696
2.394564604554298,0.458407346410207
2.383754900272709,0.478407346410207
2.372649411610095,0.498407346410207
2.3612612763145724,0.518407346410207
2.3496032136042633,0.538407346410207
2.337687510625469,0.5584073464102071
2.3255260141483998,0.5784073464102071
2.313130126815896,0.5984073464102071
2.3005108073014773,0.6184073464102071
2.2876785737804677,0.6384073464102071
2.274643510169611,0.6584073464102072
2.2614152746436984,0.6784073464102072
2.248003109990597,0.6984073464102067
2.2344158554172817,0.7184073464102068
2.2206619594680497,0.7384073464102068
2.2067494937613716,0.7584073464102068
2.1926861672935054,0.7784073464102068
2.1784793410947825,0.7984073464102068
2.1641360430584484,0.8184073464102068
2.149662982792163,0.8384073464102069
2.135066566368899,0.8584073464102069
2.1203529108773433,0.8784073464102073
2.105527858692065,0.8984073464102069
2.090596991401351,0.9184073464102074
2.075565643345296,0.938407346410207
2.0604389147297275,0.9584073464102065
2.045221684292066,0.978407346410207
2.029918621504303,0.9984073464102066
2.0145341983057286,1.018407346410207
1.9990727003641997,1.0384073464102066
1.9835382378697581,1.058407346410207
1.9679347558684757,1.0784073464102066
1.9522660441476116,1.098407346410207
1.9365357466857256,1.1184073464102067
1.9207473706833031,1.1384073464102071
1.9049042951909239,1.1584073464102067
1.8890097793530305,1.1784073464102072
1.8730669702860807,1.1984073464102067
1.8570789106102727,1.2184073464102072
1.8410485456542853,1.2384073464102068
1.8249787303524234,1.2584073464102072
1.8088722358536666,1.2784073464102068
1.7927317558615368,1.2984073464102073
1.7765599127238743,1.3184073464102068
1.7603592632908849,1.3384073464102073
1.7441323045596346,1.3584073464102069
1.727881479122816,1.3784073464102073
1.711609180438934,1.398407346410207
1.69531775794103,1.4184073464102074
1.6790095220003791,1.438407346410207
1.662686748761342,1.4584073464102074
1.646351684863226,1.478407346410207
1.630006552064624,1.4984073464102066
1.6136535517854964,1.518407346410207
1.5972948695819653,1.5384073464102066
1.5809326795686036,1.558407346410207
8.749732976552546e-11,1.5784073464102066
9.999694824218751e-11,1.598407346410207
9.999694824218751e-11,1.6184073464102067
9.999694824218751e-11,1.6384073464102071
9.999694824218751e-11,1.6584073464102067
9.999694824218751e-11,1.6784073464102072
9.999694824218751e-11,1.6984073464102067
9.999694824218751e-11,1.7184073464102072
9.999694824218751e-11,1.7384073464102068
9.999694824218751e-11,1.7584073464102072
9.999694824218751e-11,1.7784073464102068
9.999694824218751e-11,1.7984073464102073
9.999694827414442e-11,1.8184073464102068
9.999694824218751e-11,1.8384073464102073
9.374713900823912e-11,1.8584073464102069
9.999694824218751e-11,1.8784073464102073
9.999694824218751e-11,1.898407346410207
9.999694824218751e-11,1.9184073464102074
9.999694824218751e-11,1.938407346410207
9.99969483003151e-11,1.9584073464102074
9.999694824218751e-11,1.978407346410207
9.999694824218751e-11,1.9984073464102066
9.999694824218751e-11,2.018407346410207
9.999694824218751e-11,2.0384073464102066
9.999694824218751e-11,2.058407346410207
9.999694826828167e-11,2.0784073464102066
9.999694824218751e-11,2.098407346410207
9.999694829217592e-11,2.1184073464102067
9.999694824218751e-11,2.138407346410207
9.999694824218751e-11,2.1584073464102067
9.999694824218751e-11,2.178407346410207
9.999694824218751e-11,2.1984073464102067
9.999694824218751e-11,2.218407346410207
9.999694824218751e-11,2.2384073464102068
9.999694824218751e-11,2.2584073464102072
9.999694824218751e-11,2.278407346410207
9.999694824218751e-11,2.2984073464102073
9.999694824218751e-11,2.318407346410207
9.999694827808133e-11,2.3384073464102073
9.999694827664723e-11,2.358407346410207
7.49977112806541e-11,2.3784073464102073
9.999694824218751e-11,2.398407346410207
9.999694824218751e-11,2.4184073464102074
9.999694824218751e-11,2.438407346410207
9.687204360961914e-11,2.4584073464102074
9.999694831874704e-11,2.478407346410207
9.999694829019211e-11,2.4984073464102066
9.687204365459268e-11,2.518407346410207
9.999694824218751e-11,2.5384073464102066
9.999694824218751e-11,2.558407346410207
9.999694824218751e-11,2.5784073464102066
9.374713901014345e-11,2.598407346410207
9.999694824218751e-11,2.6184073464102067
9.999694824218751e-11,2.638407346410207
9.687204360961914e-11,2.6584073464102067
9.999694828649877e-11,2.678407346410207
8.749732975124069e-11,2.6984073464102067
9.999084491282701e-11,2.718407346410207
9.999694824218751e-11,2.7384073464102068
9.999694824218751e-11,2.7584073464102072
9.999694824218751e-11,2.778407346410207
8.749732976743236e-11,2.7984073464102073
9.999694824218751e-11,2.818407346410207
9.999694824218751e-11,2.8384073464102073
9.999694824218751e-11,2.858407346410207
9.999694824218751e-11,2.8784073464102073
8.749732978218416e-11,2.898407346410207
9.999694834581759e-11,2.9184073464102074
9.999694829138401e-11,2.938407346410207
9.999694824218751e-11,2.9584073464102074
9.999694824218751e-11,2.978407346410207
9.374713900361458e-11,2.9984073464102075
8.749732971191406e-11,3.018407346410207
9.374713897705077e-11,3.0384073464102066
9.843449597738786e-11,3.058407346410207
9.374713901179202e-11,3.0784073464102066
9.999694824218751e-11,3.098407346410207
8.749732971191406e-11,3.1184073464102067
2.4996948242187497e-11,3.138407346410207
